provincia,partido,localidad,link_indec,velocidad,accesos
CORDOBA,Colón,Malvinas Argentinas,14021190,500,74
CORDOBA,Colón,Mendiolaza,14021200,1,34
CORDOBA,Colón,Mendiolaza,14021200,6,65
CORDOBA,Colón,Mendiolaza,14021200,10,172
CORDOBA,Colón,Mendiolaza,14021200,40,123
CORDOBA,Colón,Mendiolaza,14021200,50,120
CORDOBA,Colón,Mendiolaza,14021200,60,5
CORDOBA,Colón,Mendiolaza,14021200,226.5,218
CORDOBA,Colón,Mendiolaza,14021200,300,2379
CORDOBA,Colón,Mendiolaza,14021200,500,225
CORDOBA,Colón,Mendiolaza,14021200,600,5
CORDOBA,Colón,Mendiolaza,14021200,1000,33
CORDOBA,Colón,Pajas Blancas,14021220,5,10
CORDOBA,Colón,Pajas Blancas,14021220,226.5,75
CORDOBA,Colón,Río Ceballos,14021230,3,45
CORDOBA,Colón,Río Ceballos,14021230,15,64
CORDOBA,Colón,Río Ceballos,14021230,20,79
CORDOBA,Colón,Río Ceballos,14021230,60,2
CORDOBA,Colón,Río Ceballos,14021230,100,2371
CORDOBA,Colón,Río Ceballos,14021230,226.5,433
CORDOBA,Colón,Saldán,14021240,3,1
CORDOBA,Colón,Saldán,14021240,12,10
CORDOBA,Colón,Saldán,14021240,15,33
CORDOBA,Colón,Saldán,14021240,60,16
CORDOBA,Colón,Saldán,14021240,226.5,69
CORDOBA,Colón,Salsipuedes,14021250,6,383
CORDOBA,Colón,Salsipuedes,14021250,10,27
CORDOBA,Colón,Salsipuedes,14021250,30,3
CORDOBA,Colón,Salsipuedes,14021250,50,132
CORDOBA,Colón,Salsipuedes,14021250,300,950
CORDOBA,Colón,Salsipuedes,14021250,500,21
CORDOBA,Colón,Santa Elena,14021260,226.5,21
CORDOBA,Colón,Tinoco,14021270,10,2
CORDOBA,Colón,Tinoco,14021270,226.5,34
CORDOBA,Colón,Unquillo,14021280,10,496
CORDOBA,Colón,Unquillo,14021280,15,79
CORDOBA,Colón,Unquillo,14021280,40,21
CORDOBA,Colón,Unquillo,14021280,50,59
CORDOBA,Colón,Unquillo,14021280,60,48
CORDOBA,Colón,Unquillo,14021280,226.5,365
CORDOBA,Colón,Unquillo,14021280,300,1760
CORDOBA,Colón,Villa Allende,14021290,3,3
CORDOBA,Colón,Villa Allende,14021290,10,197
CORDOBA,Colón,Villa Allende,14021290,15,84
CORDOBA,Colón,Villa Allende,14021290,20,45
CORDOBA,Colón,Villa Allende,14021290,40,4
CORDOBA,Colón,Villa Allende,14021290,100,3458
CORDOBA,Colón,Villa Allende,14021290,226.5,321
CORDOBA,Colón,Villa Allende,14021290,300,6340
CORDOBA,Colón,Villa Cerro Azul,14021300,1,25
CORDOBA,Colón,Villa Cerro Azul,14021300,4,10
CORDOBA,Colón,Villa Cerro Azul,14021300,5,10
CORDOBA,Colón,Villa Cerro Azul,14021300,8,10
CORDOBA,Colón,Villa Cerro Azul,14021300,226.5,53
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,3,7
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,10,25
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,15,3
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,20,1
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320,3,1
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320,15,79
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320,20,30
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320,100,104
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320,226.5,39
CORDOBA,Cruz del Eje,Alto de los Quebrachos,14028010,2,6
CORDOBA,Cruz del Eje,Alto de los Quebrachos,14028010,226.5,10
CORDOBA,Cruz del Eje,Bañado de Soto,14028020,6,6
CORDOBA,Cruz del Eje,Bañado de Soto,14028020,226.5,52
CORDOBA,Cruz del Eje,Cruz de Caña,14028040,226.5,123
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,1,15
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,10,172
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,50,3
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,100,298
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,226.5,301
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,300,749
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,500,12
CORDOBA,Cruz del Eje,El Brete,14028060,1,18
CORDOBA,Cruz del Eje,El Brete,14028060,2,28
CORDOBA,Cruz del Eje,El Brete,14028060,6,3
CORDOBA,Cruz del Eje,El Brete,14028060,10,2
CORDOBA,Cruz del Eje,Guanaco Muerto,14028080,2,11
CORDOBA,Cruz del Eje,Guanaco Muerto,14028080,226.5,44
CORDOBA,Cruz del Eje,La Banda,14028090,0.5,1
CORDOBA,Cruz del Eje,La Batea,14028100,226.5,30
CORDOBA,Cruz del Eje,La Higuera,14028110,10,2
CORDOBA,Cruz del Eje,Las Cañadas,14028120,226.5,21
CORDOBA,Cruz del Eje,Las Playas,14028130,6,2
CORDOBA,Cruz del Eje,Las Playas,14028130,226.5,16
CORDOBA,Cruz del Eje,Los Chañaritos,14028140,1,9
CORDOBA,Cruz del Eje,Los Chañaritos,14028140,6,3
CORDOBA,Cruz del Eje,Los Chañaritos,14028140,226.5,13
CORDOBA,Cruz del Eje,Media Naranja,14028150,1,15
CORDOBA,Cruz del Eje,Media Naranja,14028150,2,11
CORDOBA,Cruz del Eje,Media Naranja,14028150,6,25
CORDOBA,Cruz del Eje,Paso Viejo,14028160,10,40
CORDOBA,Cruz del Eje,Paso Viejo,14028160,15,1
CORDOBA,Cruz del Eje,Paso Viejo,14028160,226.5,95
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170,10,445
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170,20,124
CORDOBA,Cruz del Eje,Serrezuela,14028180,1,1
CORDOBA,Cruz del Eje,Serrezuela,14028180,10,43
CORDOBA,Cruz del Eje,Serrezuela,14028180,100,6
CORDOBA,Cruz del Eje,Serrezuela,14028180,226.5,117
CORDOBA,Cruz del Eje,Tuclame,14028190,226.5,51
CORDOBA,Cruz del Eje,Villa de Soto,14028200,3,142
CORDOBA,Cruz del Eje,Villa de Soto,14028200,10,38
CORDOBA,Cruz del Eje,Villa de Soto,14028200,15,5
CORDOBA,Cruz del Eje,Villa de Soto,14028200,226.5,191
CORDOBA,General Roca,Del Campillo,14035010,0.5,1
CORDOBA,General Roca,Del Campillo,14035010,50,15
CORDOBA,General Roca,Hipólito Bouchard,14035030,0,2
CORDOBA,General Roca,Hipólito Bouchard,14035030,0.5,1
CORDOBA,General Roca,Huinca Renancó,14035040,1,40
CORDOBA,General Roca,Huinca Renancó,14035040,4,1324
CORDOBA,General Roca,Huinca Renancó,14035040,6,1016
CORDOBA,General Roca,Huinca Renancó,14035040,8,321
CORDOBA,General Roca,Huinca Renancó,14035040,10,53
CORDOBA,General Roca,Huinca Renancó,14035040,226.5,242
CORDOBA,General Roca,Italó,14035050,226.5,50
CORDOBA,General Roca,Mattaldi,14035060,226.5,152
CORDOBA,General Roca,Nicolás Bruzzone,14035070,226.5,20
CORDOBA,General Roca,PINCÉN,14035090,0,9
CORDOBA,General Roca,Ranqueles,14035100,226.5,15
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110,6,1653
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110,12,213
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110,20,3
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110,100,1
CORDOBA,General Roca,Villa Huidobro,14035120,0.5,1
CORDOBA,General Roca,Villa Huidobro,14035120,1,1208
CORDOBA,General Roca,Villa Huidobro,14035120,6,285
CORDOBA,General Roca,Villa Valeria,14035140,0,1
CORDOBA,General Roca,Villa Valeria,14035140,0.5,1
CORDOBA,General Roca,Villa Valeria,14035140,5,145
CORDOBA,General Roca,Villa Valeria,14035140,30,6
CORDOBA,General San Martín,Arroyo Algodón,14042010,0,1
CORDOBA,General San Martín,Arroyo Algodón,14042010,6,65
CORDOBA,General San Martín,Arroyo Algodón,14042010,226.5,29
CORDOBA,General San Martín,Arroyo Cabral,14042020,0,2
CORDOBA,General San Martín,Arroyo Cabral,14042020,6,529
CORDOBA,General San Martín,Arroyo Cabral,14042020,226.5,22
CORDOBA,General San Martín,Ausonia,14042030,100,1
CORDOBA,General San Martín,Ausonia,14042030,226.5,7
CORDOBA,General San Martín,Chazón,14042040,10,364
CORDOBA,General San Martín,Chazón,14042040,20,62
CORDOBA,General San Martín,Chazón,14042040,226.5,20
CORDOBA,General San Martín,Etruria,14042050,0.5,1
CORDOBA,General San Martín,Etruria,14042050,6,3
CORDOBA,General San Martín,Etruria,14042050,15,1
CORDOBA,General San Martín,Etruria,14042050,226.5,77
CORDOBA,General San Martín,La Laguna,14042060,10,211
CORDOBA,General San Martín,La Laguna,14042060,226.5,21
CORDOBA,General San Martín,La Palestina,14042070,226.5,12
CORDOBA,General San Martín,La Playosa,14042080,4,245
CORDOBA,General San Martín,La Playosa,14042080,15,17
CORDOBA,General San Martín,La Playosa,14042080,20,79
CORDOBA,General San Martín,La Playosa,14042080,226.5,40
CORDOBA,General San Martín,Luca,14042100,226.5,2
CORDOBA,General San Martín,Pasco,14042110,100,3
CORDOBA,General San Martín,Sanabria,14042120,226.5,22
CORDOBA,General San Martín,Silvio Pellico,14042130,10,67
CORDOBA,General San Martín,Silvio Pellico,14042130,226.5,4
CORDOBA,General San Martín,Ticino,14042140,0,6
CORDOBA,General San Martín,Ticino,14042140,0.5,1
CORDOBA,General San Martín,Ticino,14042140,20,735
CORDOBA,General San Martín,Ticino,14042140,50,105
CORDOBA,General San Martín,Tío Pujio,14042150,0,2
CORDOBA,General San Martín,Tío Pujio,14042150,3,269
CORDOBA,General San Martín,Tío Pujio,14042150,6,218
CORDOBA,General San Martín,Tío Pujio,14042150,13,4
CORDOBA,General San Martín,Tío Pujio,14042150,15,2
CORDOBA,General San Martín,Tío Pujio,14042150,30,3
CORDOBA,General San Martín,Tío Pujio,14042150,226.5,52
CORDOBA,General San Martín,Villa Albertina,14042160,226.5,47
CORDOBA,General San Martín,Villa María,14042170,3,127
CORDOBA,General San Martín,Villa María,14042170,4,30
CORDOBA,General San Martín,Villa María,14042170,15,72
CORDOBA,General San Martín,Villa María,14042170,20,156
CORDOBA,General San Martín,Villa María,14042170,100,6502
CORDOBA,General San Martín,Villa María,14042170,226.5,349
CORDOBA,General San Martín,Villa María,14042170,600,17
CORDOBA,General San Martín,Villa María,14042170,1000,128
CORDOBA,General San Martín,Villa Nueva,14042180,0,4163
CORDOBA,General San Martín,Villa Nueva,14042180,0.5,1
CORDOBA,General San Martín,Villa Nueva,14042180,1,8
CORDOBA,General San Martín,Villa Nueva,14042180,5,33
CORDOBA,General San Martín,Villa Nueva,14042180,6,20
CORDOBA,General San Martín,Villa Nueva,14042180,20,14
CORDOBA,General San Martín,Villa Nueva,14042180,50,136
CORDOBA,General San Martín,Villa Nueva,14042180,100,1369
CORDOBA,General San Martín,Villa Nueva,14042180,300,1082
CORDOBA,General San Martín,Villa Nueva,14042180,500,39
CORDOBA,General San Martín,Villa Nueva,14042180,600,1
CORDOBA,General San Martín,Villa Nueva,14042180,1000,7
CORDOBA,Ischilín,Avellaneda,14049010,0,1
CORDOBA,Ischilín,Cañada de Río Pinto,14049020,226.5,42
CORDOBA,Ischilín,Chuña,14049030,0.5,2
CORDOBA,Ischilín,Deán Funes,14049050,6,1
CORDOBA,Ischilín,Deán Funes,14049050,10,5
CORDOBA,Ischilín,Deán Funes,14049050,50,459
CORDOBA,Ischilín,Deán Funes,14049050,226.5,76
CORDOBA,Ischilín,Deán Funes,14049050,300,1990
CORDOBA,Ischilín,Deán Funes,14049050,500,32
CORDOBA,Ischilín,Deán Funes,14049050,1000,7
CORDOBA,Ischilín,Esquina del Alambre,14049060,226.5,2
CORDOBA,Ischilín,Los Chañaritos,14049120,226.5,5
CORDOBA,Ischilín,Olivares de San Nicolás,14049090,226.5,5
CORDOBA,Ischilín,Quilino,14049100,0,2
CORDOBA,Ischilín,Quilino,14049100,3,6
CORDOBA,Ischilín,Quilino,14049100,10,58
CORDOBA,Ischilín,Quilino,14049100,15,6
CORDOBA,Ischilín,Quilino,14049100,100,32
CORDOBA,Ischilín,Villa Quilino,14049130,200,77
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,3,22
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,6,64
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,10,160
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,15,263
CORDOBA,Juárez Celman,Assunta,14056020,226.5,13
CORDOBA,Juárez Celman,Bengolea,14056030,226.5,25
CORDOBA,Juárez Celman,Carnerillo,14056040,0,1
CORDOBA,Juárez Celman,Carnerillo,14056040,6,37
CORDOBA,Juárez Celman,Carnerillo,14056040,10,170
CORDOBA,Juárez Celman,Carnerillo,14056040,50,32
CORDOBA,Juárez Celman,Carnerillo,14056040,226.5,26
CORDOBA,Juárez Celman,Charras,14056050,2,12
CORDOBA,Juárez Celman,Charras,14056050,226.5,37
CORDOBA,Juárez Celman,General Cabrera,14056070,1,3
CORDOBA,Juárez Celman,General Cabrera,14056070,3,141
CORDOBA,Juárez Celman,General Cabrera,14056070,6,1642
CORDOBA,Juárez Celman,General Cabrera,14056070,15,83
CORDOBA,Juárez Celman,General Cabrera,14056070,226.5,133
CORDOBA,Juárez Celman,General Deheza,14056080,50,386
CORDOBA,Juárez Celman,General Deheza,14056080,60,94
CORDOBA,Juárez Celman,General Deheza,14056080,100,50
CORDOBA,Juárez Celman,La Carlota,14056100,1,1
CORDOBA,Juárez Celman,La Carlota,14056100,10,238
CORDOBA,Juárez Celman,La Carlota,14056100,20,6
CORDOBA,Juárez Celman,La Carlota,14056100,226.5,179
CORDOBA,Juárez Celman,Los Cisnes,14056110,3,47
CORDOBA,Juárez Celman,Los Cisnes,14056110,5,126
CORDOBA,Juárez Celman,Olaeta,14056120,2,35
CORDOBA,Juárez Celman,Olaeta,14056120,226.5,29
CORDOBA,Juárez Celman,Santa Eufemia,14056150,10,750
CORDOBA,Juárez Celman,Santa Eufemia,14056150,226.5,30
CORDOBA,Juárez Celman,Ucacha,14056160,0,383
CORDOBA,Juárez Celman,Ucacha,14056160,6,2
CORDOBA,Juárez Celman,Ucacha,14056160,10,2
CORDOBA,Juárez Celman,Ucacha,14056160,20,1
CORDOBA,Juárez Celman,Ucacha,14056160,50,1830
CORDOBA,Juárez Celman,Ucacha,14056160,100,8
CORDOBA,Juárez Celman,Villa Reducción,14056170,6,54
CORDOBA,Juárez Celman,Villa Reducción,14056170,9,14
CORDOBA,Juárez Celman,Villa Reducción,14056170,226.5,31
CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,0,1
CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,0.5,3
CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,50,798
CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,100,270
CORDOBA,Marcos Juárez,Arias,14063020,1,2
CORDOBA,Marcos Juárez,Arias,14063020,6,25
CORDOBA,Marcos Juárez,Arias,14063020,10,136
CORDOBA,Marcos Juárez,Arias,14063020,50,1010
CORDOBA,Marcos Juárez,Arias,14063020,226.5,163
CORDOBA,Marcos Juárez,Camilo Aldao,14063030,100,132
CORDOBA,Marcos Juárez,Camilo Aldao,14063030,226.5,74
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,3,15
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,15,9
CORDOBA,Marcos Juárez,Cavanagh,14063050,4,220
CORDOBA,Marcos Juárez,Colonia Barge,14063060,226.5,8
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,3,1737
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,8,949
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,12,2
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,16,25
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,226.5,54
CORDOBA,Marcos Juárez,Cruz Alta,14063100,10,302
CORDOBA,Marcos Juárez,Cruz Alta,14063100,15,31
CORDOBA,Marcos Juárez,Cruz Alta,14063100,100,74
CORDOBA,Marcos Juárez,Cruz Alta,14063100,226.5,159
CORDOBA,Marcos Juárez,General Baldissera,14063110,0.5,1
CORDOBA,Marcos Juárez,General Roca,14063120,0,1
CORDOBA,Marcos Juárez,General Roca,14063120,6,3
CORDOBA,Marcos Juárez,General Roca,14063120,10,25
CORDOBA,Marcos Juárez,General Roca,14063120,50,1133
CORDOBA,Marcos Juárez,General Roca,14063120,226.5,44
CORDOBA,Marcos Juárez,Guatimozín,14063130,0,593
CORDOBA,Marcos Juárez,Guatimozín,14063130,0.5,1
CORDOBA,Marcos Juárez,Inriville,14063140,1,2
CORDOBA,Marcos Juárez,Inriville,14063140,4,8
CORDOBA,Marcos Juárez,Inriville,14063140,5,3
CORDOBA,Marcos Juárez,Inriville,14063140,6,53
CORDOBA,Marcos Juárez,Isla Verde,14063150,0,5
CORDOBA,Marcos Juárez,Isla Verde,14063150,15,38
CORDOBA,Marcos Juárez,Isla Verde,14063150,20,1
CORDOBA,Marcos Juárez,Isla Verde,14063150,100,853
CORDOBA,Marcos Juárez,Leones,14063160,1,2
CORDOBA,Marcos Juárez,Leones,14063160,4,12
CORDOBA,Marcos Juárez,Leones,14063160,5,1
CORDOBA,Marcos Juárez,Leones,14063160,7,1
CORDOBA,Marcos Juárez,Leones,14063160,10,44
CORDOBA,Marcos Juárez,Leones,14063160,50,183
CORDOBA,Marcos Juárez,Leones,14063160,100,1406
CORDOBA,Marcos Juárez,Leones,14063160,226.5,100
CORDOBA,Marcos Juárez,Leones,14063160,300,1327
CORDOBA,Marcos Juárez,Leones,14063160,500,16
CORDOBA,Marcos Juárez,Leones,14063160,600,1
CORDOBA,Marcos Juárez,Los Surgentes,14063170,8,8
CORDOBA,Marcos Juárez,Los Surgentes,14063170,10,229
CORDOBA,Marcos Juárez,Los Surgentes,14063170,15,37
CORDOBA,Marcos Juárez,Los Surgentes,14063170,20,18
CORDOBA,Marcos Juárez,Los Surgentes,14063170,226.5,31
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,3,34
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,7,16
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,8,6
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,9,3
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,10,25
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,11,2
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,15,4
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,226.5,252
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,500,58
CORDOBA,Marcos Juárez,Monte Buey,14063190,226.5,65
CORDOBA,Marcos Juárez,Saira,14063210,226.5,20
CORDOBA,Marcos Juárez,Villa Elisa,14063230,6,1
CORDOBA,Marcos Juárez,Villa Elisa,14063230,45,4
CORDOBA,Marcos Juárez,Villa Elisa,14063230,500,12
CORDOBA,Marcos Juárez,Villa Elisa,14063230,600,370
CORDOBA,Marcos Juárez,Villa Elisa,14063230,700,2
CORDOBA,Marcos Juárez,Villa Elisa,14063230,800,43
CORDOBA,Minas,Ciénaga del Coro,14070010,226.5,34
CORDOBA,Minas,Estancia de Guadalupe,14070030,226.5,13
CORDOBA,Minas,La Playa,14070050,10,10
CORDOBA,Minas,San Carlos Minas,14070060,226.5,84
CORDOBA,Minas,Tosno,14070080,3,5
CORDOBA,otros,otros,0,0,864
CORDOBA,OTROS,OTROS,0,6,264
CORDOBA,Pocho,Chancani,14077010,12,12
CORDOBA,Pocho,Las Palmas,14077020,226.5,38
CORDOBA,Pocho,Salsacate,14077040,10,33
CORDOBA,Pocho,Salsacate,14077040,226.5,39
CORDOBA,Pocho,Villa de Pocho,14077080,226.5,13
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,0,2
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,1,4
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,5,2
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,6,521
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,10,791
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,12,707
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,30,174
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,40,23
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,50,132
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,14084020,4,314
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,14084020,10,19
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,14084020,40,1
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,14084020,226.5,33
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,1,7
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,10,189
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,50,148
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,100,2033
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,226.5,350
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,300,5253
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,500,34
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,1000,10
CORDOBA,Presidente Roque Sáenz Peña,Melo,14084050,2,410
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,14084060,15,1
CORDOBA,Presidente Roque Sáenz Peña,Rosales,14084070,6,16
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,0,2
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,6,1113
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,20,1
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,226.5,34
CORDOBA,Punilla,Barrio Santa Isabel,14091010,226.5,12
CORDOBA,Punilla,Bialet Massé,14091020,3,47
CORDOBA,Punilla,Bialet Massé,14091020,6,158
CORDOBA,Punilla,Bialet Massé,14091020,9,4
CORDOBA,Punilla,Bialet Massé,14091020,10,54
CORDOBA,Punilla,Bialet Massé,14091020,11,8
CORDOBA,Punilla,Bialet Massé,14091020,15,8
CORDOBA,Punilla,Bialet Massé,14091020,50,183
CORDOBA,Punilla,Bialet Massé,14091020,100,898
CORDOBA,Punilla,Bialet Massé,14091020,300,841
CORDOBA,Punilla,Bialet Massé,14091020,500,10
CORDOBA,Punilla,Bialet Massé,14091020,1000,3
CORDOBA,Punilla,Cabalango,14091030,1,1
CORDOBA,Punilla,Cabalango,14091030,4,2
CORDOBA,Punilla,Cabalango,14091030,7,6
CORDOBA,Punilla,Cabalango,14091030,8,1
CORDOBA,Punilla,Cabalango,14091030,9,2
CORDOBA,Punilla,Cabalango,14091030,10,1
CORDOBA,Punilla,Cabalango,14091030,11,1
CORDOBA,Punilla,Cabalango,14091030,226.5,55
CORDOBA,Punilla,Capilla del Monte,14091040,0,106
CORDOBA,Punilla,Capilla del Monte,14091040,3,121
CORDOBA,Punilla,Capilla del Monte,14091040,6,507
CORDOBA,Punilla,Capilla del Monte,14091040,15,2
CORDOBA,Punilla,Capilla del Monte,14091040,100,555
CORDOBA,Punilla,Capilla del Monte,14091040,300,523
CORDOBA,Punilla,Capilla del Monte,14091040,1000,13
CORDOBA,Punilla,Casa Grande,14091050,30,116
CORDOBA,Punilla,Casa Grande,14091050,50,193
CORDOBA,Punilla,Casa Grande,14091050,226.5,151
CORDOBA,Punilla,Charbonier,14091060,10,2
CORDOBA,Punilla,Charbonier,14091060,226.5,39
CORDOBA,Punilla,Cosquín,14091070,0,137
CORDOBA,Punilla,Cosquín,14091070,3,91
CORDOBA,Punilla,Cosquín,14091070,6,256
CORDOBA,Punilla,Cosquín,14091070,15,97
CORDOBA,Punilla,Cosquín,14091070,30,46
CORDOBA,Punilla,Cuesta Blanca,14091080,3,6
CORDOBA,Punilla,Cuesta Blanca,14091080,6,26
CORDOBA,Punilla,Cuesta Blanca,14091080,11,2
CORDOBA,Punilla,Estancia Vieja,14091090,1,3
CORDOBA,Punilla,Estancia Vieja,14091090,5,16
CORDOBA,Punilla,Estancia Vieja,14091090,6,110
CORDOBA,Punilla,Estancia Vieja,14091090,7,4
CORDOBA,Punilla,Estancia Vieja,14091090,9,6
CORDOBA,Punilla,Estancia Vieja,14091090,10,2
CORDOBA,Punilla,Estancia Vieja,14091090,11,1
CORDOBA,Punilla,Estancia Vieja,14091090,226.5,132
CORDOBA,Punilla,Estancia Vieja,14091090,300,36
CORDOBA,Punilla,Huerta Grande,14091100,0,99
CORDOBA,Punilla,Huerta Grande,14091100,6,21
CORDOBA,Punilla,Huerta Grande,14091100,50,79
CORDOBA,Punilla,Huerta Grande,14091100,500,25
CORDOBA,Punilla,Huerta Grande,14091100,600,5
CORDOBA,Punilla,La Cumbre,14091110,20,89
CORDOBA,Punilla,La Cumbre,14091110,100,966
CORDOBA,Punilla,La Cumbre,14091110,300,774
CORDOBA,Punilla,La Cumbre,14091110,1000,11
CORDOBA,Punilla,La Falda,14091120,0,245
CORDOBA,Punilla,La Falda,14091120,1,6
CORDOBA,Punilla,La Falda,14091120,3,45
CORDOBA,Punilla,La Falda,14091120,6,133
CORDOBA,Punilla,La Falda,14091120,15,96
CORDOBA,Punilla,La Falda,14091120,20,34
CORDOBA,Punilla,La Falda,14091120,30,5
CORDOBA,Punilla,La Falda,14091120,100,2373
CORDOBA,Punilla,La Falda,14091120,300,3474
