provincia,partido,localidad,tecnologia,link_indec,accesos
CATAMARCA,Tinogasta,La Ramadita,SATELITAL,10105080,88
CATAMARCA,Tinogasta,Medanitos,SATELITAL,10105130,82
CATAMARCA,Tinogasta,Palo Blanco,SATELITAL,10105140,94
CATAMARCA,Tinogasta,Pampa Blanca,SATELITAL,10105080,3
CATAMARCA,Tinogasta,Punta del Agua,SATELITAL,10105150,33
CATAMARCA,Tinogasta,Saujil,SATELITAL,10105160,20
CATAMARCA,Tinogasta,Tatón,SATELITAL,10105170,30
CATAMARCA,Tinogasta,Tinogasta,ADSL,10105180,272
CATAMARCA,Tinogasta,Tinogasta,CELULAR,10105180,29
CATAMARCA,Tinogasta,Tinogasta,FIBRA OPTICA,10105180,1828
CATAMARCA,Tinogasta,Tinogasta,SATELITAL,10105180,253
CATAMARCA,Valle Viejo,El Bañado,FIBRA OPTICA,10112030,7
CATAMARCA,Valle Viejo,El Bañado,SATELITAL,10112030,55
CATAMARCA,Valle Viejo,El Portezuelo,SATELITAL,10112010,13
CATAMARCA,Valle Viejo,Huaycama,SATELITAL,10112020,29
CATAMARCA,Valle Viejo,Las Tejas,SATELITAL,10112030,68
CATAMARCA,Valle Viejo,Polcos,FIBRA OPTICA,10112030,213
CATAMARCA,Valle Viejo,Polcos,SATELITAL,10112030,10
CATAMARCA,Valle Viejo,Pozo Del Mistol,FIBRA OPTICA,10112030,18
CATAMARCA,Valle Viejo,Pozo Del Mistol,SATELITAL,10112030,18
CATAMARCA,Valle Viejo,San Isidro,CABLEMODEM,10112040,585
CATAMARCA,Valle Viejo,San Isidro,CELULAR,10112040,6
CATAMARCA,Valle Viejo,San Isidro,FIBRA OPTICA,10112040,2399
CATAMARCA,Valle Viejo,San Isidro,SATELITAL,10112040,20
CATAMARCA,Valle Viejo,San Isidro,WIRELESS,10112040,5
CATAMARCA,Valle Viejo,Santa Cruz,SATELITAL,10112050,43
CATAMARCA,Valle Viejo,Santa Rosa,FIBRA OPTICA,10112030,759
CATAMARCA,Valle Viejo,Santa Rosa,SATELITAL,10112030,47
CATAMARCA,Valle Viejo,Santa Rosa,WIRELESS,10112030,5
CATAMARCA,Valle Viejo,Sumalao,FIBRA OPTICA,10112030,49
CATAMARCA,Valle Viejo,Sumalao,SATELITAL,10112030,75
CATAMARCA,Valle Viejo,Sumalao,WIRELESS,10112030,5
CATAMARCA,Valle Viejo,Villa Dolores,CELULAR,10112030,2
CATAMARCA,Valle Viejo,Villa Dolores,FIBRA OPTICA,10112030,103
CATAMARCA,Valle Viejo,Villa Dolores,SATELITAL,10112030,25
CATAMARCA,Valle Viejo,Villa Dolores,WIRELESS,10112030,5
CHACO,12 de Octubre,Gancedo,FIBRA OPTICA,22036010,66
CHACO,12 de Octubre,Gancedo,SATELITAL,22036010,59
CHACO,12 de Octubre,Gancedo,WIRELESS,22036010,119
CHACO,12 de Octubre,General Capdevila,FIBRA OPTICA,22036020,35
CHACO,12 de Octubre,General Capdevila,SATELITAL,22036020,44
CHACO,12 de Octubre,General Pinedo,ADSL,22036030,76
CHACO,12 de Octubre,General Pinedo,FIBRA OPTICA,22036030,632
CHACO,12 de Octubre,General Pinedo,SATELITAL,22036030,127
CHACO,12 de Octubre,General Pinedo,WIRELESS,22036030,1
CHACO,12 de Octubre,Mesón de Fierro,SATELITAL,22036040,14
CHACO,12 de Octubre,Mesón de Fierro,WIRELESS,22036040,21
CHACO,12 de Octubre,Pampa Landriel,SATELITAL,22036050,10
CHACO,1º de Mayo,Barrio de los Pescadores,SATELITAL,22126010,31
CHACO,1º de Mayo,Colonia Benítez,ADSL,22126020,57
CHACO,1º de Mayo,Colonia Benítez,CELULAR,22126020,13
CHACO,1º de Mayo,Colonia Benítez,FIBRA OPTICA,22126020,11
CHACO,1º de Mayo,Colonia Benítez,SATELITAL,22126020,176
CHACO,1º de Mayo,Colonia Benítez,WIRELESS,22126020,2
CHACO,1º de Mayo,Margarita Belén,ADSL,22126030,118
CHACO,1º de Mayo,Margarita Belén,CELULAR,22126030,6
CHACO,1º de Mayo,Margarita Belén,FIBRA OPTICA,22126030,364
CHACO,1º de Mayo,Margarita Belén,SATELITAL,22126030,112
CHACO,1º de Mayo,Margarita Belén,WIRELESS,22126030,77
CHACO,2 de Abril,Hermoso Campo,CABLEMODEM,22039010,28
CHACO,2 de Abril,Hermoso Campo,FIBRA OPTICA,22039010,244
CHACO,2 de Abril,Hermoso Campo,SATELITAL,22039010,155
CHACO,2 de Abril,Itín,FIBRA OPTICA,22039020,52
CHACO,2 de Abril,Itín,SATELITAL,22039020,14
CHACO,25 de Mayo,Colonia Aborigen,FIBRA OPTICA,22168010,56
CHACO,25 de Mayo,Colonia Aborigen,SATELITAL,22168010,76
CHACO,25 de Mayo,Machagai,ADSL,22168020,109
CHACO,25 de Mayo,Machagai,CABLEMODEM,22168020,473
CHACO,25 de Mayo,Machagai,CELULAR,22168020,2
CHACO,25 de Mayo,Machagai,FIBRA OPTICA,22168020,685
CHACO,25 de Mayo,Machagai,SATELITAL,22168020,156
CHACO,25 de Mayo,Machagai,WIRELESS,22168020,132
CHACO,25 de Mayo,Napalpí,SATELITAL,22168030,82
CHACO,9 de Julio,Las Breñas,ADSL,22105010,433
CHACO,9 de Julio,Las Breñas,CELULAR,22105010,5
CHACO,9 de Julio,Las Breñas,FIBRA OPTICA,22105010,558
CHACO,9 de Julio,Las Breñas,SATELITAL,22105010,522
CHACO,Almirante Brown,Concepción del Bermejo,FIBRA OPTICA,22007010,98
CHACO,Almirante Brown,Concepción del Bermejo,SATELITAL,22007010,79
CHACO,Almirante Brown,Concepción del Bermejo,WIRELESS,22007010,230
CHACO,Almirante Brown,Los Frentones,FIBRA OPTICA,22007020,344
CHACO,Almirante Brown,Los Frentones,SATELITAL,22007020,122
CHACO,Almirante Brown,Los Frentones,WIRELESS,22007020,1
CHACO,Almirante Brown,Pampa del Infierno,FIBRA OPTICA,22007030,1375
CHACO,Almirante Brown,Pampa del Infierno,SATELITAL,22007030,311
CHACO,Almirante Brown,Pampa del Infierno,WIRELESS,22007030,66
CHACO,Almirante Brown,Río Muerto,SATELITAL,22007040,126
CHACO,Almirante Brown,Taco Pozo,FIBRA OPTICA,22007050,735
CHACO,Almirante Brown,Taco Pozo,SATELITAL,22007050,336
CHACO,Bermejo,General Vedia,ADSL,22014010,62
CHACO,Bermejo,General Vedia,FIBRA OPTICA,22014010,30
CHACO,Bermejo,General Vedia,SATELITAL,22014010,39
CHACO,Bermejo,General Vedia,WIRELESS,22014010,247
CHACO,Bermejo,Isla del Cerrito,SATELITAL,22014020,21
CHACO,Bermejo,La Leonesa,ADSL,22014030,150
CHACO,Bermejo,La Leonesa,CELULAR,22014030,2
CHACO,Bermejo,La Leonesa,FIBRA OPTICA,22014030,1848
CHACO,Bermejo,La Leonesa,SATELITAL,22014030,96
CHACO,Bermejo,La Leonesa,WIRELESS,22014030,228
CHACO,Bermejo,Las Palmas,FIBRA OPTICA,22014040,46
CHACO,Bermejo,Las Palmas,SATELITAL,22014040,41
CHACO,Bermejo,Las Palmas,WIRELESS,22014040,261
CHACO,Bermejo,Puerto Bermejo Nuevo,FIBRA OPTICA,22014050,15
CHACO,Bermejo,Puerto Bermejo Nuevo,SATELITAL,22014050,6
CHACO,Bermejo,Puerto Bermejo Nuevo,WIRELESS,22014050,51
CHACO,Bermejo,Puerto Bermejo Viejo,SATELITAL,22014060,2
CHACO,Bermejo,Puerto Eva Perón,FIBRA OPTICA,22014070,15
CHACO,Bermejo,Puerto Eva Perón,SATELITAL,22014070,11
CHACO,Bermejo,Puerto Eva Perón,WIRELESS,22014070,41
CHACO,Chacabuco,Charata,ADSL,22028010,98
CHACO,Chacabuco,Charata,CABLEMODEM,22028010,2
CHACO,Chacabuco,Charata,CELULAR,22028010,1
CHACO,Chacabuco,Charata,FIBRA OPTICA,22028010,4801
CHACO,Chacabuco,Charata,Otros,22028010,1
CHACO,Chacabuco,Charata,SATELITAL,22028010,565
CHACO,Chacabuco,Charata,WIRELESS,22028010,231
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,ADSL,22021010,132
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,CELULAR,22021010,13
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,FIBRA OPTICA,22021010,19086
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,Otros,22021010,24
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,SATELITAL,22021010,846
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,WIRELESS,22021010,116
CHACO,Fray Justo Santa María De Oro,Chorotis,Otros,22043010,25
CHACO,Fray Justo Santa María de Oro,Chorotis,SATELITAL,22043010,48
CHACO,Fray Justo Santa María De Oro,OTROS,Otros,0,60
CHACO,Fray Justo Santa María de Oro,Santa Sylvina,CABLEMODEM,22043020,32
CHACO,Fray Justo Santa María De Oro,Santa Sylvina,Otros,22043020,950
CHACO,Fray Justo Santa María de Oro,Santa Sylvina,SATELITAL,22043020,131
CHACO,Fray Justo Santa María de Oro,Venados Grandes,SATELITAL,22043030,25
CHACO,General Belgrano,Corzuela,ADSL,22049010,32
CHACO,General Belgrano,Corzuela,FIBRA OPTICA,22049010,183
CHACO,General Belgrano,Corzuela,SATELITAL,22049010,113
CHACO,General Belgrano,Corzuela,WIRELESS,22049010,28
CHACO,General Donovan,La Escondida,ADSL,22056010,20
CHACO,General Donovan,La Escondida,CABLEMODEM,22056010,8
CHACO,General Donovan,La Escondida,FIBRA OPTICA,22056010,110
CHACO,General Donovan,La Escondida,SATELITAL,22056010,22
CHACO,General Donovan,La Verde,ADSL,22056020,3
CHACO,General Donovan,La Verde,CELULAR,22056020,1
CHACO,General Donovan,La Verde,FIBRA OPTICA,22056020,51
CHACO,General Donovan,La Verde,Otros,22056020,305
CHACO,General Donovan,La Verde,SATELITAL,22056020,39
CHACO,General Donovan,Lapachito,FIBRA OPTICA,22056030,23
CHACO,General Donovan,Lapachito,SATELITAL,22056030,18
CHACO,General Donovan,Makallé,ADSL,22056040,10
CHACO,General Donovan,Makallé,CELULAR,22056040,1
CHACO,General Donovan,Makallé,SATELITAL,22056040,57
CHACO,General Güemes,El Espinillo,SATELITAL,22063010,152
CHACO,General Güemes,El Sauzal,SATELITAL,22063020,3
CHACO,General Güemes,El Sauzal,WIRELESS,22063020,62
CHACO,General Güemes,El Sauzalito,FIBRA OPTICA,22063030,321
CHACO,General Güemes,El Sauzalito,SATELITAL,22063030,177
CHACO,General Güemes,El Sauzalito,WIRELESS,22063030,100
CHACO,General Güemes,Fortín Lavalle,SATELITAL,22063040,86
CHACO,General Güemes,Fortín Lavalle,WIRELESS,22063040,36
CHACO,General Güemes,Fuerte Esperanza,FIBRA OPTICA,22063050,8
CHACO,General Güemes,Fuerte Esperanza,SATELITAL,22063050,108
CHACO,General Güemes,Juan José Castelli,ADSL,22063060,201
CHACO,General Güemes,Juan José Castelli,CABLEMODEM,22063060,805
CHACO,General Güemes,Juan José Castelli,CELULAR,22063060,2
CHACO,General Güemes,Juan José Castelli,FIBRA OPTICA,22063060,1101
CHACO,General Güemes,Juan José Castelli,SATELITAL,22063060,760
CHACO,General Güemes,Juan José Castelli,WIRELESS,22063060,384
CHACO,General Güemes,Miraflores,FIBRA OPTICA,22063070,441
CHACO,General Güemes,Miraflores,SATELITAL,22063070,402
CHACO,General Güemes,Miraflores,WIRELESS,22063070,305
CHACO,General Güemes,Nueva Pompeya,SATELITAL,22063080,131
CHACO,General Güemes,Nueva Pompeya,WIRELESS,22063080,308
CHACO,General Güemes,Puerto Lavalle,SATELITAL,22063030,8
CHACO,General Güemes,Villa Río Bermejito,FIBRA OPTICA,22063100,194
CHACO,General Güemes,Villa Río Bermejito,SATELITAL,22063100,109
CHACO,General Güemes,Villa Río Bermejito,WIRELESS,22063100,222
CHACO,General Güemes,Wichi,SATELITAL,22063110,24
CHACO,General Güemes,Wichi,WIRELESS,22063110,91
CHACO,General Güemes,Zaparinqui,SATELITAL,22063120,118
CHACO,Independencia,Avia Terai,ADSL,22070010,2
CHACO,Independencia,Avia Terai,FIBRA OPTICA,22070010,42
CHACO,Independencia,Avia Terai,SATELITAL,22070010,81
CHACO,Independencia,Avia Terai,WIRELESS,22070010,196
CHACO,Independencia,Campo Largo,ADSL,22070020,58
CHACO,Independencia,Campo Largo,CELULAR,22070020,1
CHACO,Independencia,Campo Largo,FIBRA OPTICA,22070020,792
CHACO,Independencia,Campo Largo,Otros,22070020,3
CHACO,Independencia,Campo Largo,SATELITAL,22070020,66
CHACO,Independencia,Campo Largo,WIRELESS,22070020,72
CHACO,Independencia,Fortín Las Chuñas,SATELITAL,22070030,16
CHACO,Independencia,Fortín Las Chuñas,WIRELESS,22070030,1
CHACO,Independencia,Napenay,SATELITAL,22070040,48
CHACO,Independencia,Napenay,WIRELESS,22070040,118
CHACO,Libertad,Colonia Popular,SATELITAL,22077010,61
